_id,APPLICATION_,STATUS,X,Y,WARD_NAME,Watercourse_Viol,Wetland_Viol,Overall_Status,Violation_Type
17363,22 188735 STE 12 SA,Under Review ,312791.617000000027474,4838008.913999999873340,Toronto-St. Paul's,NO,NO,PASS,None
17364,23 119677 WET 03 SA,Under Review ,304744.748000000021420,4830963.242999999783933,Etobicoke-Lakeshore,NO,NO,PASS,None
17371,26 190856 STE 12 SA,Under Review ,311058.689000000013039,4838156.019999999552965,Toronto-St. Paul's,NO,NO,PASS,None
17389,26 206628 STE 11 SA,Under Review ,313858.493000000016764,4836608.717000000178814,University-Rosedale,NO,NO,PASS,None
17392,21 124972 NNY 18 SA,Under Review ,310298.963999999978114,4848444.054999999701977,Willowdale,NO,NO,PASS,None
17408,21 235082 WET 03 CD,Under Review ,302482.765000000013970,4834094.059000000357628,Etobicoke-Lakeshore,NO,NO,PASS,None
17413,25 136326 NNY 08 SA,Under Review ,309473.018999999971129,4840639.889999999664724,Eglinton-Lawrence,NO,NO,PASS,None
17420,22 163129 NNY 06 OZ,Under Review ,308792.118000000016764,4845652.959999999962747,York Centre,NO,NO,PASS,None
17424,25 166590 STE 09 SA,Under Review ,309982.760999999998603,4835455.501000000163913,Davenport,NO,NO,PASS,None
17434,25 153975 NNY 18 SA,Under Review ,312180.815999999991618,4846322.508000000379980,Willowdale,NO,NO,PASS,None
17462,17 112623 NNY 15 SB,Under Review ,309382.738000000012107,4842294.219999999739230,Eglinton-Lawrence,NO,NO,PASS,None
17471,17 112623 NNY 15 SB,Under Review ,309542.460000000020955,4842231.467000000178814,Eglinton-Lawrence,NO,NO,PASS,None
17477,21 206417 STE 14 SB,Under Review ,316189.235999999975320,4837079.946999999694526,Toronto-Danforth,NO,NO,PASS,None
17484,22 140277 NNY 06 SA,Under Review ,305716.123000000021420,4846779.548999999649823,York Centre,NO,NO,PASS,None
17508,21 234509 STE 11 SB,Under Review ,312547.074000000022352,4836118.094999999739230,University-Rosedale,NO,NO,PASS,None
17509,21 235856 WET 07 CD,Under Review ,305481.822999999974854,4846305.269999999552965,Humber River-Black Creek,NO,NO,PASS,None
17512,24 232412 WET 05 SA,Under Review ,303897.159999999974389,4839549.919999999925494,York South-Weston,NO,NO,PASS,None
17521,22 139955 WET 02 SA,Under Review ,300130.803000000014435,4837178.873999999836087,Etobicoke Centre,NO,NO,PASS,None
17534,22 204654 STE 10 SA,Under Review ,313923.548999999999069,4834783.161000000312924,Spadina-Fort York,NO,NO,PASS,None
17535,22 204654 STE 10 SA,Under Review ,313925.259000000020023,4834767.916000000201166,Spadina-Fort York,NO,NO,PASS,None
17537,22 139459 WET 03 OZ,Under Review ,304097.717999999993481,4833981.957000000402331,Etobicoke-Lakeshore,NO,NO,PASS,None
17538,22 186083 STE 13 SA,Under Review ,314837.684999999997672,4834562.680999999865890,Toronto Centre,NO,NO,PASS,None
17539,23 103955 WET 03 SA,Under Review ,303148.300999999977648,4828007.331000000238419,Etobicoke-Lakeshore,NO,NO,PASS,None
17540,25 180089 NNY 18 SA,Under Review ,313791.566999999980908,4847012.167999999597669,Willowdale,NO,NO,PASS,None
17541,26 130807 STE 13 OZ,Under Review ,314211.655000000027940,4836210.378999999724329,Toronto Centre,NO,NO,PASS,None
17543,25 149980 NNY 08 SA,Under Review ,309416.102000000013504,4840628.356999999843538,Eglinton-Lawrence,NO,NO,PASS,None
17544,22 191025 STE 09 SA,Under Review ,309142.941999999980908,4834740.061999999918044,Davenport,NO,NO,PASS,None
17545,22 204181 ESC 21 SA,Under Review ,321388.048999999999069,4842856.632000000216067,Scarborough Centre,NO,NO,PASS,None
17547,24 254502 NNY 17 OZ,Under Review ,319082.466000000014901,4847975.336000000126660,Don Valley North,NO,NO,PASS,None
17559,21 219445 STE 12 SB,Under Review ,312982.939000000013039,4840711.242999999783933,Toronto-St. Paul's,NO,NO,PASS,None
17565,21 180813 WET 03 SA,Under Review ,305131.370999999984633,4830786.143000000156462,Etobicoke-Lakeshore,NO,NO,PASS,None
17567,21 250763 STE 12 SA,Under Review ,309054.825000000011642,4839262.175999999977648,Toronto-St. Paul's,NO,NO,PASS,None
17579,25 215644 ESC 22 OZ,Under Review ,321094.862000000022817,4848742.240000000223517,Scarborough-Agincourt,NO,NO,PASS,None
17580,25 215644 ESC 22 OZ,Under Review ,321120.329000000027008,4848799.559999999590218,Scarborough-Agincourt,NO,NO,PASS,None
17590,21 231950 NNY 08 CD,Under Review ,312575.233000000007451,4842914.322999999858439,Eglinton-Lawrence,NO,NO,PASS,None
17591,22 179762 NNY 18 SA,Under Review ,311624.259000000020023,4850014.485000000335276,Willowdale,NO,NO,PASS,None
17598,22 230896 ESC 22 SA,Under Review ,318884.395000000018626,4850246.228000000119209,Scarborough-Agincourt,NO,NO,PASS,None
17604,16 189765 ESC 42 OZ,Under Review,325849.792000000015832,4850350.839999999850988,Scarborough North,NO,NO,PASS,None
17612,23 174316 WET 05 SA,Under Review ,305359.342999999993481,4838571.427000000141561,York South-Weston,NO,NO,PASS,None
17619,19 234471 ESC 23 SA,Under Review ,322485.678000000014435,4852111.372999999672174,Scarborough North,NO,NO,PASS,None
17633,25 166552 NNY 18 OZ,Under Review ,312630.363000000012107,4848941.258000000379980,Willowdale,NO,NO,PASS,None
17657,21 173843 WET 02 SA,Under Review ,303818.505000000004657,4835393.435999999754131,Etobicoke Centre,NO,NO,PASS,None
17665,21 166710 STE 10 SA,Under Review ,313918.700000000011642,4833954.059000000357628,Spadina-Fort York,NO,NO,PASS,None
17673,25 193975 STE 12 SA,Under Review ,310545.066999999980908,4838961.168999999761581,Toronto-St. Paul's,NO,NO,PASS,None
17674,25 265168 STE 13 SA,Under Review ,314585.349999999976717,4836384.593999999575317,Toronto Centre,NO,NO,PASS,None
17678,22 139459 WET 03 OZ,Under Review ,304125.045999999972992,4833989.065999999642372,Etobicoke-Lakeshore,NO,NO,PASS,None
17680,23 140846 NNY 08 SA,Under Review ,307382.028999999980442,4841461.951999999582767,Eglinton-Lawrence,NO,NO,PASS,None
17693,26 186130 NNY 08 OZ,Under Review ,309316.277999999991152,4841079.375000000000000,Eglinton-Lawrence,NO,NO,PASS,None
17695,21 251435 STE 10 SA,Under Review ,311873.451000000000931,4833485.860000000335276,Spadina-Fort York,NO,NO,PASS,None
17705,16 101440 ESC 42 SA,Under Review ,328762.520000000018626,4851900.027999999932945,Scarborough-Rouge Park,NO,NO,PASS,None
17731,22 241863 STE 13 SA,Under Review ,314020.335000000020955,4836097.640999999828637,Toronto Centre,NO,NO,PASS,None
17735,21 201457 ESC 21 SB,Under Review ,326262.570999999996275,4844290.656999999657273,Scarborough Centre,NO,NO,PASS,None
17742,21 201846 STE 09 SA,Under Review ,308927.993000000016764,4835001.809999999590218,Davenport,NO,NO,PASS,None
17743,25 259679 STE 13 OZ,Under Review ,314827.125000000000000,4834335.156000000424683,Toronto Centre,NO,NO,PASS,None
17768,21 242694 NNY 08 CD,Under Review ,309301.407999999995809,4840650.387000000104308,Eglinton-Lawrence,NO,NO,PASS,None
17776,25 233596 NNY 16 SA,Under Review ,316118.961999999999534,4845617.075000000186265,Don Valley East,NO,NO,PASS,None
17783,21 228228 WET 03 CD,Under Review ,305131.370999999984633,4830786.143000000156462,Etobicoke-Lakeshore,NO,NO,PASS,None
17825,21 249606 STE 10 SA,Under Review ,313255.728999999992084,4833843.446999999694526,Spadina-Fort York,NO,NO,PASS,None
17841,14 216820 NNY 26 SA,Under Review ,316081.560999999986961,4840632.792999999597669,Don Valley West,NO,NO,PASS,None
17844,21 205323 NNY 08 SA,Under Review ,309301.407999999995809,4840650.387000000104308,Eglinton-Lawrence,NO,NO,PASS,None
17846,22 191099 NNY 18 OZ,Under Review ,311404.441999999980908,4850457.760999999940395,Willowdale,NO,NO,PASS,None
17851,22 195273 STE 09 SA,Under Review ,307414.603999999992084,4837191.316999999806285,Davenport,NO,NO,PASS,None
17861,21 231415 ESC 20 CD,Under Review ,323127.518999999971129,4841322.468000000342727,Scarborough Southwest,NO,NO,PASS,None
17874,22 138439 NNY 18 SA,Under Review ,312630.363000000012107,4848941.258000000379980,Willowdale,NO,NO,PASS,None
17876,21 245851 STE 11 SA,Under Review ,312547.074000000022352,4836118.094999999739230,University-Rosedale,NO,NO,PASS,None
17879,21 226317 STE 13 SA,Under Review ,315523.615999999979977,4834437.964999999850988,Toronto Centre,NO,NO,PASS,None
17885,16 161258 STE 28 SA,Under Review ,315574.507999999972526,4834798.953999999910593,Toronto Centre,NO,NO,PASS,None
17901,26 114386 NNY 18 OZ,Under Review ,311927.229999999981374,4846310.349000000394881,Willowdale,NO,NO,PASS,None
17903,21 235119 NNY 18 CD,Under Review ,312229.598999999987427,4846338.252999999560416,Willowdale,NO,NO,PASS,None
17904,21 235119 NNY 18 CD,Under Review ,312129.507999999972526,4846356.544999999925494,Willowdale,NO,NO,PASS,None
17905,21 235119 NNY 18 CD,Under Review ,312253.347000000008848,4846345.942999999970198,Willowdale,NO,NO,PASS,None
17906,22 194884 WET 07 SA,Under Review ,305481.822999999974854,4846305.269999999552965,Humber River-Black Creek,NO,NO,PASS,None
17907,23 138662 WET 03 SA,Under Review ,301657.516999999992549,4833147.680999999865890,Etobicoke-Lakeshore,NO,NO,PASS,None
17915,22 192523 STE 13 SA,Under Review ,314605.423999999999069,4836301.582000000402331,Toronto Centre,NO,NO,PASS,None
17918,23 224338 STE 09 SA,Under Review ,310893.309000000008382,4833243.457999999634922,Davenport,NO,NO,PASS,None
17943,17 277479 ESC 38 SB,Under Review ,325036.978999999992084,4848473.058000000193715,Scarborough-Guildwood,NO,NO,PASS,None
17951,22 140243 STE 09 SA,Under Review ,307303.722999999998137,4837507.138000000268221,Davenport,NO,NO,PASS,None
17954,26 127354 STE 19 SA,Under Review ,321080.831999999994878,4838610.644999999552965,Beaches-East York,NO,NO,PASS,None
17955,26 109669 NNY 15 SA,Under Review ,316739.043000000005122,4841338.532999999821186,Don Valley West,NO,NO,PASS,None
17964,21 219447 STE 12 SA,Under Review ,312982.939000000013039,4840711.242999999783933,Toronto-St. Paul's,NO,NO,PASS,None
17967,20 225403 NNY 17 PL,Under Review ,318854.727000000013504,4848028.515999999828637,Don Valley North,NO,NO,PASS,None
17969,15 199682 WET 05 SA,Under Review ,304097.717999999993481,4833981.957000000402331,Etobicoke-Lakeshore,NO,NO,PASS,None
17973,22 191098 NNY 18 SA,Under Review ,311404.441999999980908,4850457.760999999940395,Willowdale,NO,NO,PASS,None
17982,21 214202 STE 11 CD,Under Review ,314306.153999999980442,4835132.742999999783933,University-Rosedale,NO,NO,PASS,None
18005,22 208392 ESC 20 SA,Under Review ,321232.250999999989290,4842573.666000000201166,Scarborough Southwest,NO,NO,PASS,None
18007,21 133565 WET 03 SA,Under Review ,303541.782000000006519,4833893.963999999687076,Etobicoke-Lakeshore,YES,NO,FAIL,Watercourse
18008,22 133997 STE 14 SA,Under Review ,316184.369999999995343,4837436.280000000260770,Toronto-Danforth,NO,NO,PASS,None
18010,22 139121 STE 12 SA,Under Review ,313589.717000000004191,4840832.969999999739230,Toronto-St. Paul's,NO,NO,PASS,None
18011,22 160402 NNY 15 SA,Under Review ,315946.186999999976251,4841269.832000000402331,Don Valley West,NO,NO,PASS,None
18012,22 196930 STE 11 SA,Under Review ,313255.335000000020955,4835194.218999999575317,University-Rosedale,NO,NO,PASS,None
18035,21 241239 WET 05 SA,Under Review ,306853.006999999983236,4838791.144000000320375,York South-Weston,NO,NO,PASS,None
18036,21 241239 WET 05 SA,Under Review ,306846.820000000006985,4838808.538999999873340,York South-Weston,NO,NO,PASS,None
18045,25 269673 NNY 08 OZ,Under Review ,312805.619000000006054,4840892.672000000253320,Eglinton-Lawrence,NO,NO,PASS,None
18050,21 234506 STE 11 OZ,Under Review ,312547.074000000022352,4836118.094999999739230,University-Rosedale,NO,NO,PASS,None
18059,11 326392 ESC 38 SA,Under Review,327122.880000000004657,4848490.120000000111759,Scarborough-Guildwood,NO,NO,PASS,None
18063,25 121712 STE 12 SA,Under Review ,313162.755000000004657,4838958.245000000111759,Toronto-St. Paul's,NO,NO,PASS,None
18064,25 159447 STE 10 CD,Under Review ,313089.102000000013504,4833612.612999999895692,Spadina-Fort York,NO,NO,PASS,None
18066,24 237031 STE 13 SA,Under Review ,314099.359999999986030,4835809.212000000290573,Toronto Centre,NO,NO,PASS,None
18081,24 229459 STE 14 SA,Under Review ,316942.309000000008382,4838624.276999999769032,Toronto-Danforth,NO,NO,PASS,None
18101,25 260672 NNY 15 PL,Under Review ,313988.222000000008848,4846171.581000000238419,Don Valley West,NO,NO,PASS,None
